id,Song,Year,Set,Duration,Cluster
12589,Taste,1995-06-23,1,476160,0
19428,Punch You In the Eye,1999-07-15,1,541597,0
21688,Stash,2003-07-07,1,706011,0
21763,Punch You In the Eye,2003-08-03,1,523729,0
22730,Backwards Down the Number Line,2009-06-14,2,529058,0
22826,Back on the Train,2009-06-21,1,462498,0
22969,Punch You In the Eye,2009-08-01,1,559621,0
22979,Sleeping Monkey,2009-08-01,E,322038,0
23092,Roses Are Free,2009-08-02,1,327628,0
23095,Prince Caspian,2009-08-02,1,500741,0
23154,Chalk Dust Torture,2009-08-08,1,425091,0
25836,Brian and Robert,2009-06-16,1,233352,0
19449,Limb By Limb,1999-07-16,1,626913,0
21994,A Song I Heard the Ocean Sing,2004-08-10,2,367020,0
22703,Wading in the Velvet Sea,2009-06-12,1,354116,0
30965,First Tube,2016-07-06,2,382328,0
19446,Sample in a Jar,1999-07-16,1,331964,0
24200,Fee,2010-06-18,1,301270,0
30966,Tweezer,2016-07-06,2,646870,0
30967,Guyute,2016-07-06,2,609228,0
22287,A Day in the Life,2009-11-24,E,351791,0
24023,Look Out Cleveland,2010-06-12,1,273371,0
30968,Mike's Song,2016-07-06,2,482090,0
23706,Sugar Shack,2010-10-29,1,347298,0
24501,Dog Faced Boy,2011-06-08,1,141819,0
24511,Theme From the Bottom,2011-06-08,2,491938,0
23230,Backwards Down the Number Line,2010-08-13,1,445910,0
25570,Alumni Blues,2012-08-26,1,198635,0
30970,Devotion To a Dream,2016-07-06,2,412761,0
31382,No Men In No Man's Land,2016-10-14,2,501551,0
25122,Down with Disease,2012-06-22,2,694596,0
25281,Frankenstein,2012-07-01,1,345574,0
24726,The Horse,2011-08-15,E,78629,0
30971,Wingsuit,2016-07-06,2,514586,0
28450,Maze,1995-12-31,1,618919,0
5896,Narration,1993-03-18,1,562521,0
7189,Sample in a Jar,1993-07-31,1,299389,0
7193,Foam,1993-07-31,1,533943,0
7198,Runaway Jim,1993-07-31,2,438021,0
16168,Jam,1996-11-06,2,805016,0
7116,Rift,1993-07-27,1,358374,0
7146,Funky Bitch,1993-07-29,1,267180,0
7151,Fast Enough for You,1993-07-29,1,422687,0
7157,Bouncing Around the Room,1993-07-29,2,247249,0
7163,Daniel Saw the Stone,1993-07-29,2,194090,0
7178,Tweezer,1993-07-30,2,752457,0
7182,"My Friend, My Friend",1993-07-30,2,399151,0
19474,Funky Bitch,1999-07-17,2,450090,0
19886,Silent in the Morning,1999-10-01,2,344790,0
30973,Fluffhead,2016-07-06,2,860343,0
18099,Also Sprach Zarathustra,1998-07-03,1,627409,0
18510,(Check) Ginseng Sullivan,1998-08-14,S,240614,0
18610,Punch You In the Eye,1998-10-31,1,553273,0
12318,Makisupa Policeman,1995-12-29,2,420885,0
12938,Tube,1995-10-13,2,226560,0
15599,Chalk Dust Torture,1996-07-10,1,416235,0
15753,Rocky Top,1996-07-23,E,177789,0
16237,Bouncing Around the Room,1996-11-15,1,217078,0
17132,Dogs Stole Things,1997-06-06,2,261433,0
30974,Weekapaug Groove,2016-07-06,2,367909,0
4780,Fixin' to Die,1994-11-17,E,566361,0
12502,Suzy Greenberg,1995-06-17,1,352313,0
16277,It's Ice,1996-11-22,1,470073,0
18371,Limb By Limb,1998-08-07,2,554736,0
19682,Spacey Jam,1999-09-12,2,190276,0
7252,Big Ball Jam,1993-08-12,2,165251,0
10306,Chalk Dust Torture,1991-10-31,1,365322,0
1989,David Bowie > I Walk the Line > David Bowie,1992-11-20,1,796891,0
6655,Run Like an Antelope,1993-04-03,1,642351,0
10267,Glide,1991-10-27,E,224914,0
10327,Glide,1991-10-31,E,237035,0
1263,David Bowie,1992-04-24,2,859402,0
5942,Silent in the Morning,1993-03-02,1,302994,0
5956,Golgi Apparatus,1993-03-02,E,264490,0
10303,Brother,1991-10-31,1,331311,0
13996,Mike's Song,1990-03-11,1,337215,0
30976,Tweezer Reprise,2016-07-06,E,190354,0
31391,Winterqueen,2016-10-14,E,508813,0
6437,Rift,1993-04-18,1,360098,0
11054,Weekapaug Groove,1989-03-24,1,353489,0
31394,Blaze On,2016-10-15,1,505365,0
7942,Good Times Bad Times,1988-06-19,2,452075,0
8168,Peaches en Regalia,1988-08-03,3,176980,0
127,I Know a Little,1986-12-06,2,223660,0
141,The Little Drummer Boy,1986-12-06,3,234344,0
18823,Slave to the Traffic Light,1998-11-18,2,736679,0
60,Prep School Hippie,1986-04-15,1,390008,0
67,Possum,1986-04-15,1,317257,0
83,Peaches en Regalia,1986-10-15,2,242860,0
97,Roll Like a Cantaloupe,1986-10-15,3,552516,0
169,Fluffhead,1987-02-21,2,583053,0
184,Alumni Blues > Letter to Jimmy Page > Alumni Blues,1987-02-21,2,398890,0
90,Sneakin' Sally Through the Alley,1986-10-15,2,356206,0
119,Skin It Back,1986-10-31,2,357642,0
532,Poor Heart,1992-03-06,2,167053,0
542,My Mind's Got a Mind of its Own,1992-03-07,1,146181,0
544,Runaway Jim,1992-03-07,1,456255,0
570,Split Open and Melt,1992-03-11,1,470962,0
31397,Devotion To a Dream,2016-10-15,1,460643,0
479,You Enjoy Myself,1987-11-18,2,811337,0
486,Sneakin' Sally Through the Alley,1987-11-19,1,337580,0
494,Alumni Blues > Letter to Jimmy Page > Alumni Blues,1987-11-19,2,354038,0
508,Slave to the Traffic Light,1987-11-19,3,410671,0
31398,Waking Up Dead,2016-10-15,1,346122,0
1165,The Curtain,1992-04-19,2,379220,0
31399,Timber (Jerry),2016-10-15,1,384078,0
689,Silent in the Morning,1992-03-19,1,316395,0
1161,Fee,1992-04-19,1,309107,0
26246,Sample in a Jar,2010-12-27,1,353045,0
684,Rift,1992-03-19,1,486008,0
26247,Funky Bitch,2010-12-27,1,444787,0
26248,Cool It Down,2010-12-27,1,522710,0
31400,Things People Do,2016-10-15,1,188996,0
3849,Mound,1994-06-29,1,343275,0
701,"My Friend, My Friend",1992-03-19,2,381701,0
1288,Run Like an Antelope,1992-04-25,1,805224,0
1293,Silent in the Morning,1992-04-25,2,320784,0
1329,Reba,1992-04-30,1,672575,0
14147,Cavern,1990-04-09,1,285336,0
1215,The Horse > Silent in the Morning,1992-04-22,2,381649,0
1474,Foam,1992-05-07,1,520150,0
26250,Heavy Things,2010-12-27,1,377078,0
30211,The Last Step,2015-08-05,1,433868,0
1427,Bouncing Around the Room,1992-05-05,2,220630,0
1432,Weekapaug Groove,1992-05-05,2,484807,0
1434,Silent in the Morning,1992-05-05,2,281496,0
1455,My Sweet One,1992-05-06,2,174054,0
1456,Stash,1992-05-06,2,579239,0
1457,The Squirming Coil,1992-05-06,2,420180,0
1461,Uncle Pen,1992-05-06,2,250253,0
1428,All Things Reconsidered,1992-05-05,2,185887,0
1429,Foam,1992-05-05,2,486818,0
1435,Poor Heart,1992-05-05,2,168124,0
1436,Llama,1992-05-05,2,258482,0
1440,The Squirming Coil,1992-05-05,2,424777,0
1471,Poor Heart,1992-05-07,1,177737,0
1472,Buried Alive,1992-05-07,1,135889,0
1486,Mike's Song,1992-05-07,2,442096,0
1730,Cavern > Vacuum Solo > Cavern,1992-07-10,1,526759,0
31401,Let Me Lie,2016-10-15,1,309368,0
1752,Poor Heart > Cavern,1992-07-14,1,450873,0
1480,Possum,1992-05-07,1,775053,0
1725,Reba,1992-07-10,1,708389,0
2003,Poor Heart,1992-11-21,1,168411,0
2008,Fly Famous Mockingbird,1992-11-21,1,375980,0
1773,Silent in the Morning,1992-07-15,1,322194,0
1830,Suzy Greenberg,1992-07-27,1,324885,0
2318,Big Ball Jam,1992-12-10,2,228153,0
2016,Silent in the Morning,1992-11-21,2,315193,0
2289,The Horse > Silent in the Morning,1992-12-08,2,389016,0
31407,Mercury,2016-10-15,2,755278,0
2119,Poor Heart,1992-11-27,2,170344,0
2135,Esther,1992-11-28,1,612676,0
2174,Uncle Pen,1992-11-30,2,247171,0
2557,Fee,1994-04-04,1,315455,0
2486,Silent in the Morning,1992-12-29,2,325460,0
2432,Bouncing Around the Room,1992-12-28,1,221989,0
2440,The Sloth,1992-12-28,2,227997,0
2845,Punch You In the Eye,1994-04-22,1,442279,0
2705,Demand,1994-04-14,1,112692,0
2724,Bouncing Around the Room,1994-04-15,1,218619,0
2858,Hold Your Head Up > I Wanna Be Like You > Hold Your Head Up,1994-04-22,2,448235,0
2594,Guelah Papyrus,1994-04-06,1,341316,0
2685,Divided Sky,1994-04-11,1,845871,0
2692,Sample in a Jar,1994-04-11,2,311040,0
2697,Suzy Greenberg,1994-04-11,2,329744,0
2953,My Mind's Got a Mind of its Own,1994-04-29,1,139938,0
31409,I Always Wanted It This Way,2016-10-15,2,596976,0
2601,Run Like an Antelope,1994-04-06,1,562782,0
2608,Weekapaug Groove,1994-04-06,2,427128,0
2854,Reba,1994-04-22,2,809691,0
3088,Heavy Things,2000-07-03,1,325851,0
2865,Peaches en Regalia,1994-04-23,1,187716,0
3017,The Horse > Silent in the Morning,1994-04-08,1,384470,0
3395,Big Ball Jam,1994-05-21,2,159451,0
6452,Mound,1993-04-18,2,347690,0
6458,Tweezer Reprise,1993-04-18,2,173662,0
31411,Fuego,2016-10-15,2,570619,0
3268,If I Could,1994-05-13,1,333714,0
3167,The Squirming Coil,1994-05-03,1,549538,0
3176,Chalk Dust Torture,1994-05-03,2,380996,0
3556,Suzy Greenberg,1994-06-09,1,357851,0
3575,Cavern,1994-06-10,1,252996,0
3861,Lifeboy,1994-06-29,2,495517,0
3403,Divided Sky,1994-05-22,1,823615,0
3405,Peaches en Regalia,1994-05-22,1,190955,0
3494,"My Friend, My Friend",1994-05-27,2,379115,0
3611,Dinner and a Movie,1994-06-13,1,206916,0
3826,Colonel Forbin's Ascent,1994-06-26,1,325851,0
3834,Axilla (Part II),1994-06-26,2,363938,0
3874,Bouncing Around the Room,1994-06-30,1,219455,0
3894,The Mango Song,1994-07-01,1,424803,0
4123,Bouncing Around the Room,1994-07-15,2,221440,0
30910,Seven Below,2016-07-02,1,368118,0
3704,Mound,1994-06-21,1,348343,0
3831,Julius,1994-06-26,2,445727,0
3768,Tweezer,1994-06-23,2,821133,0
3779,Paul and Silas,1994-06-24,1,227004,0
3829,McGrupp and the Watchful Hosemasters,1994-06-26,1,603664,0
3840,Demand > Split Open and Melt,1994-06-26,2,470256,0
4047,Peaches en Regalia,1994-07-10,1,183301,0
4181,Bouncing Around the Room,1994-12-28,1,221179,0
3948,Silent in the Morning,1994-07-03,2,299285,0
4142,Silent in the Morning,1994-07-16,1,296176,0
4310,Split Open and Melt,1994-10-09,1,612075,0
31416,Kill Devil Falls,2016-10-16,1,509858,0
4350,Split Open and Melt,1994-10-12,1,671765,0
4357,Bouncing Around the Room,1994-10-12,2,226743,0
4375,Run Like an Antelope,1994-10-13,2,672392,0
5232,I Am Hydrogen,1993-03-13,2,170136,0
4006,Fly Famous Mockingbird,1994-07-08,1,366707,0
4198,Foam,1994-12-29,1,591882,0
4214,Sleeping Monkey,1994-12-29,E,384209,0
4272,Silent in the Morning,1994-10-07,2,304091,0
4308,The Curtain,1994-10-09,1,374100,0
4313,Bouncing Around the Room,1994-10-09,2,224000,0
4338,Rift,1994-10-10,2,368300,0
4322,Sample in a Jar,1994-10-10,1,306808,0
4510,Reba,1994-10-22,2,778109,0
4706,Fluffhead,1994-11-12,2,836728,0
4724,It's Ice > The Vibration of Life,1994-11-13,1,603507,0
31418,Back on the Train,2016-10-16,1,508918,0
4479,Dog Faced Boy,1994-10-21,1,128261,0
4498,Axilla (Part II),1994-10-22,1,191791,0
4521,Stash > Catapult > Stash,1994-10-23,1,720984,0
4543,Sample in a Jar,1994-10-25,1,318798,0
4550,Axilla (Part II),1994-10-25,2,245603,0
4566,Runaway Jim,1994-10-26,1,456255,0
4749,Slave to the Traffic Light,1994-11-14,2,646113,0
4928,Halley's Comet,1994-11-26,2,317257,0
4684,Slave to the Traffic Light,1994-10-31,3,649378,0
4769,Sleeping Monkey,1994-11-17,2,312529,0
4787,Tela,1994-11-18,1,401241,0
4794,Lifeboy,1994-11-18,2,493740,0
4813,Sparkle,1994-11-19,2,230296,0
30357,Golden Age,2015-08-14,2,793861,0
31419,Undermind,2016-10-16,1,446302,0
4756,Golgi Apparatus,1994-11-14,E,312189,0
5028,Chalk Dust Torture Reprise,1994-12-10,E,317048,0
31420,Nellie Kane,2016-10-16,1,201064,0
31421,Stash,2016-10-16,1,735739,0
4806,The Man Who Stepped Into Yesterday,1994-11-19,1,224496,0
4833,Axilla (Part II),1994-11-20,2,267807,0
5007,Slave to the Traffic Light,1994-11-04,2,597917,0
5078,Slave to the Traffic Light,1994-12-03,2,513959,0
5141,Silent in the Morning,1994-12-08,E,319321,0
5057,The Squirming Coil,1994-12-02,1,636317,0
5175,Also Sprach Zarathustra,1994-12-06,2,249731,0
5191,Esther,1993-03-21,1,583576,0
5247,The Horse > Silent in the Morning,1993-04-27,2,429296,0
5382,Fast Enough for You,1993-02-15,2,301923,0
31422,Petrichor,2016-10-16,1,972826,0
5027,Slave to the Traffic Light,1994-12-10,2,940460,0
5083,Alumni Blues,1994-12-03,2,156735,0
5298,Buried Alive,1993-02-11,1,129829,0
5330,Chalk Dust Torture,1993-02-12,1,422870,0
5334,"My Friend, My Friend",1993-02-12,2,493976,0
5388,Poor Heart,1993-02-15,2,146730,0
5425,Reba,1993-02-18,1,801672,0
5431,Punch You In the Eye,1993-02-18,2,445048,0
5531,You Enjoy Myself,1993-02-22,2,1285460,0
5432,Mike's Song,1993-02-18,2,428722,0
5570,Maze,1993-02-25,1,567249,0
5575,Bouncing Around the Room,1993-02-25,1,224914,0
5578,Suzy Greenberg,1993-02-25,2,337006,0
5580,Sparkle,1993-02-25,2,220735,0
5306,David Bowie,1993-02-11,1,909636,0
5720,Divided Sky,1993-02-06,1,837799,0
5745,Sparkle,1993-02-07,1,234423,0
7681,AC/DC Bag > Possum,1988-01-27,1,724428,0
32175,Ginseng Sullivan,2017-08-02,1,207177,0
7396,My Mind's Got a Mind of its Own,1993-08-02,1,172513,0
7423,Golgi Apparatus,1993-08-24,1,300591,0
7592,Daniel Saw the Stone,1993-08-25,1,198452,0
7601,Cavern,1993-08-25,1,264725,0
7605,"My Friend, My Friend",1993-08-25,2,432640,0
7903,You Enjoy Myself,1988-05-23,1,1191288,0
20256,AC/DC Bag,2000-06-15,1,695876,0
5697,Punch You In the Eye,1993-02-05,1,575007,0
7417,Nellie Kane,1993-08-24,1,171886,0
7886,Sneakin' Sally Through the Alley,1988-05-15,1,352705,0
7743,Take the 'A' Train,1988-02-08,1,303308,0
7869,Light Up Or Leave Me Alone,1988-05-14,1,383634,0
30898,Carini,2016-07-01,2,671817,0
7712,McGrupp and the Watchful Hosemasters,1988-02-07,1,566518,0
7946,Alumni Blues (continued),1988-06-19,2,115931,0
7985,Fly Famous Mockingbird (aborted),1988-06-21,1,24973,0
8133,McGrupp and the Watchful Hosemasters,1988-07-29,3,615471,0
7992,Letter to Jimmy Page,1988-06-21,2,86047,0
8123,Camel Walk,1988-07-25,E,378514,0
8325,Weekapaug Groove,1988-12-10,1,545045,0
7919,Golgi Apparatus,1988-06-15,1,302002,0
7934,The Curtain With,1988-06-19,1,961959,0
28387,Ain't Love Funny,1997-07-01,1,351060,0
7917,McGrupp and the Watchful Hosemasters,1988-06-15,1,342361,0
7957,McGrupp and the Watchful Hosemasters,1988-06-19,3,529110,0
7998,Peaches en Regalia,1988-06-21,2,196075,0
8603,Bouncing Around the Room,1991-02-21,2,242103,0
28386,Limb By Limb,1997-07-01,1,700056,0
8363,The Curtain,1988-09-24,3,376607,0
8367,Suzy Greenberg,1988-02-26,1,345783,0
8369,The Man Who Stepped Into Yesterday,1988-02-26,1,188813,0
8463,The Man Who Stepped Into Yesterday > Avenu Malkenu > The Man Who Stepped Into Yesterday,1991-07-20,2,473287,0
8596,My Sweet One,1991-02-21,1,134060,0
26358,Piper,1998-07-08,2,394632,0
28391,Dogs Stole Things,1997-07-01,1,319373,0
32180,O Holy Night,2017-08-02,2,138083,0
31428,Piper,2016-10-16,2,1095027,0
8722,Buried Alive,1991-02-08,1,187298,0
9060,I Am Hydrogen > Weekapaug Groove,1991-04-15,2,546456,0
26464,Waste,1996-11-02,2,413518,0
9118,Rocky Top,1991-04-19,1,162194,0
9121,Weekapaug Groove,1991-04-19,1,392046,0
9160,Alumni Blues > Letter to Jimmy Page > Alumni Blues,1991-04-20,E,299494,0
8953,My Sweet One,1991-03-31,1,135523,0
8959,Weekapaug Groove,1991-03-31,1,376477,0
9045,Runaway Jim,1991-04-13,2,359758,0
9062,My Sweet One,1991-04-15,2,125153,0
9387,Mike's Song > I Am Hydrogen > Weekapaug Groove,1991-05-10,2,936751,0
9399,Golgi Apparatus,1991-05-11,1,285571,0
9405,Suzy Greenberg,1991-05-11,2,331180,0
9437,Divided Sky,1991-05-16,1,759066,0
9443,Llama,1991-05-16,1,279171,0
9446,Bouncing Around the Room,1991-05-16,2,218671,0
9240,My Sweet One,1991-04-25,2,125544,0
9345,The Man Who Stepped Into Yesterday,1991-04-06,1,208509,0
9352,Fluffhead,1991-04-06,1,852323,0
28397,Loving Cup,1997-07-01,2,369189,0
9638,My Sweet One,1991-07-12,2,133695,0
12008,Slave to the Traffic Light,1995-07-02,2,660036,0
9537,Harry Hood,1991-05-02,E,732108,0
12016,It's Ice,1995-07-03,1,553927,0
12022,Timber (Jerry),1995-07-03,2,283533,0
9950,The Squirming Coil,1991-09-28,1,378593,0
9965,Poor Heart,1991-09-28,2,214439,0
10248,Buried Alive,1991-10-27,1,147644,0
10254,Golgi Apparatus,1991-10-27,1,263863,0
10256,Colonel Forbin's Ascent > Fly Famous Mockingbird,1991-10-27,2,880562,0
10261,Weekapaug Groove,1991-10-27,2,359210,0
10282,Dinner and a Movie,1991-10-28,2,201091,0
9747,Bouncing Around the Room,1991-07-19,1,223974,0
10140,Poor Heart,1991-10-17,1,210939,0
10172,Sparkle,1991-10-18,E,246126,0
31430,Sparkle,2016-10-16,2,239752,0
31789,Also Sprach Zarathustra,2016-12-31,2,529920,0
10308,Foam,1991-10-31,1,506331,0
10313,The Landlady,1991-10-31,2,263393,0
10323,Dinner and a Movie,1991-10-31,2,216895,0
31431,The Wedge,2016-10-16,2,427024,0
10328,Rocky Top,1991-10-31,E,154932,0
10815,Bouncing Around the Room,1991-12-04,1,211905,0
10837,It's Ice,1991-12-05,1,539611,0
10782,Golgi Apparatus,1991-11-24,2,306860,0
10819,The Mango Song,1991-12-04,2,412029,0
10909,Bouncing Around the Room,1991-12-31,2,222589,0
10590,Good Times Bad Times,1991-11-14,E,332696,0
10634,My Sweet One,1991-11-16,2,146965,0
10779,Chalk Dust Torture,1991-11-24,2,395703,0
10882,Fly Famous Mockingbird,1991-12-07,1,388284,0
10998,Colonel Forbin's Ascent,1989-02-24,1,372689,0
11117,You Enjoy Myself,1989-04-14,2,986723,0
11151,Split Open and Melt,1989-04-20,2,546194,0
31432,Wading in the Velvet Sea,2016-10-16,2,376216,0
10921,McGrupp and the Watchful Hosemasters,1991-12-31,3,490371,0
11494,AC/DC Bag,1989-09-21,1,333558,0
15739,Down with Disease,1996-07-23,1,919301,0
11192,Alumni Blues,1989-05-13,1,200777,0
11202,Walk Away,1989-05-13,1,232751,0
11207,Bold As Love,1989-05-13,2,345678,0
11221,Possum,1989-05-20,1,504895,0
11231,Good Times Bad Times,1989-05-20,E,300669,0
11282,Suzy Greenberg,1989-05-28,1,349362,0
11328,Suzy Greenberg,1989-05-06,2,316186,0
11498,McGrupp and the Watchful Hosemasters,1989-09-21,1,311353,0
12137,Bouncing Around the Room,1995-12-04,E,216137,0
12484,Halley's Comet,1995-06-16,1,391602,0
12490,My Mind's Got a Mind of its Own,1995-06-16,1,174237,0
12606,Mound,1995-06-24,1,364095,0
12611,Also Sprach Zarathustra,1995-06-24,2,295811,0
12619,Golgi Apparatus,1995-06-24,2,276584,0
6402,The Horse,1993-04-16,2,141923,0
12368,Harry Hood,1995-06-07,2,855667,0
12453,Silent in the Morning,1995-06-14,1,323971,0
12510,Wilson,1995-06-17,2,297064,0
12526,AC/DC Bag,1995-06-19,1,541649,0
12547,Bathtub Gin,1995-06-20,1,527961,0
12587,Ginseng Sullivan,1995-06-23,1,181185,0
12599,Good Times Bad Times,1995-06-23,2,339148,0
25638,Carini,2012-08-31,1,833724,0
3853,David Bowie > Catapult,1994-06-29,1,95190,0
12402,David Bowie,1995-06-09,2,944170,0
12592,The Lizards,1995-06-23,2,668134,0
12749,A Day in the Life,1995-09-27,2,312216,0
12774,You Enjoy Myself,1995-09-29,1,1315997,0
12812,The Fog That Surrounds,1995-10-02,1,365218,0
16737,NICU,1997-02-14,1,348212,0
28551,Ya Mar,1994-04-24,1,461035,0
31435,Character Zero,2016-10-16,E,385306,0
6391,Sample in a Jar,1993-04-16,1,304562,0
13165,Gumbo,1995-10-29,1,314358,0
13169,David Bowie,1995-10-29,2,972304,0
13301,The Curtain,1995-11-12,2,468114,0
6342,Fly Famous Mockingbird,1993-04-13,1,368144,0
6350,Uncle Pen,1993-04-13,2,240144,0
6361,Bouncing Around the Room,1993-04-14,1,219455,0
6706,"My Friend, My Friend",1993-04-09,2,447478,0
6712,Golgi Apparatus,1993-04-09,E,270655,0
13133,Sparkle,1995-10-25,2,222433,0
13293,Bouncing Around the Room,1995-11-12,1,217208,0
13294,Guelah Papyrus,1995-11-12,1,326949,0
13298,If I Could,1995-11-12,1,497633,0
6521,Uncle Pen,1993-04-02,2,237166,0
6660,The Sloth,1993-04-03,2,229564,0
6679,Caravan,1993-04-05,2,442802,0
13299,Split Open and Melt,1995-11-12,1,716460,0
31826,The Curtain With,2017-01-14,1,878576,0
6147,Runaway Jim,1993-03-31,1,447739,0
13233,Prince Caspian,1995-11-09,1,184346,0
13500,Bouncing Around the Room,1995-11-28,1,206629,0
13511,Uncle Pen,1995-11-28,2,252238,0
13512,Free,1995-11-28,2,536163,0
13553,Uncle Pen,1995-12-28,2,256078,0
6119,Buried Alive,1993-03-30,1,151667,0
25646,Chalk Dust Torture,2012-08-31,2,1107644,0
30899,Chalk Dust Torture,2016-07-01,2,1352673,0
13773,Bouncing Around the Room,1990-02-15,2,231654,0
13766,Dinner and a Movie,1990-02-15,1,221153,0
13788,Bouncing Around the Room,1990-02-16,2,254563,0
13789,The Sloth,1990-02-16,2,225541,0
13986,Funky Bitch,1990-03-10,1,244402,0
14053,Whipping Post,1990-03-28,E,249913,0
13674,Run Like an Antelope,1990-01-28,2,579109,0
14048,Cavern,1990-03-28,2,327340,0
14335,David Bowie,1990-05-13,1,886152,0
14213,Bouncing Around the Room,1990-04-25,1,224967,0
14106,Run Like an Antelope,1990-04-06,1,579553,0
14115,Alumni Blues,1990-04-06,2,245838,0
14438,You Enjoy Myself,1990-05-31,1,910916,0
14442,Esther,1990-05-31,1,548493,0
14449,Good Times Bad Times,1990-05-31,1,365662,0
14408,McGrupp and the Watchful Hosemasters,1990-05-23,2,604369,0
14877,Dinner and a Movie,1990-10-06,1,216842,0
15019,Colonel Forbin's Ascent,1990-11-02,2,415242,0
15097,Mike's Song,1990-11-08,1,351660,0
15153,Mike's Song,1990-11-16,2,358870,0
15837,The Old Home Place,1996-08-13,1,182387,0
15049,Uncle Pen,1990-11-03,2,264307,0
14991,Tweezer,1990-10-12,1,740519,0
8104,Light Up Or Leave Me Alone,1988-07-24,2,529084,0
15380,Poor Heart,1996-08-05,1,141035,0
15474,Timber (Jerry),1996-11-18,1,364121,0
15480,Ginseng Sullivan,1996-11-18,1,205479,0
6108,Mound,1993-03-28,2,342988,0
15633,Theme From the Bottom,1996-07-12,1,543425,0
15634,Tweezer,1996-07-12,1,620016,0
15657,Poor Heart,1996-07-13,1,137613,0
15662,You Enjoy Myself,1996-07-13,1,1124833,0
15700,Chalk Dust Torture,1996-07-19,1,354116,0
15615,Harry Hood,1996-07-11,2,757238,0
15789,"My Friend, My Friend",1996-08-10,1,406883,0
15981,Bouncing Around the Room,1996-10-19,2,218149,0
6069,Llama,1993-03-27,1,272300,0
15598,Character Zero,1996-07-09,1,374622,0
15796,Silent in the Morning,1996-08-10,1,306181,0
15804,Fluffhead,1996-08-10,2,879360,0
15809,A Day in the Life,1996-08-10,2,279171,0
15810,Contact,1996-08-10,E,371540,0
15812,Ya Mar,1996-08-12,1,569913,0
15856,Soundcheck Jam,1996-08-15,1,1923866,0
15914,Buried Alive,1996-10-16,1,169300,0
15921,Silent in the Morning,1996-10-16,1,318171,0
31830,Halfway to the Moon,2017-01-14,1,469629,0
147,David Bowie,1986-12-06,3,411742,0
15723,Prince Caspian,1996-07-21,2,387187,0
15736,Theme From the Bottom,1996-07-23,1,544627,0
15761,Punch You In the Eye,1996-07-25,1,475951,0
15770,Down with Disease,1996-08-02,1,555024,0
15826,McGrupp and the Watchful Hosemasters,1996-08-12,2,555833,0
5889,Chalk Dust Torture,1993-03-18,1,360908,0
5890,Guelah Papyrus,1993-03-18,1,334002,0
16113,You Enjoy Myself,1996-10-31,1,1369443,0
16144,Bouncing Around the Room,1996-11-03,1,219559,0
16241,Ginseng Sullivan,1996-11-15,1,188212,0
31831,The Line,2017-01-14,1,483318,0
5864,Foam,1993-03-17,1,518740,0
15784,Prince Caspian,1996-08-02,2,366420,0
15995,Ginseng Sullivan,1996-10-21,1,186828,0
16008,Silent in the Morning,1996-10-21,2,329613,0
16042,The Lizards,1996-10-23,2,718472,0
16097,Suzy Greenberg,1996-10-27,1,406387,0
16247,Maze,1996-11-15,2,681770,0
16284,Fast Enough for You,1996-11-22,1,461087,0
16323,The Sloth,1996-11-27,1,228571,0
16338,Frankenstein,1996-11-29,1,263523,0
16355,You Enjoy Myself,1996-11-29,2,1694380,0
16520,Billy Breathes,1997-02-17,1,416810,0
16328,Down with Disease,1996-11-27,2,1393345,0
16391,Silent in the Morning,1996-12-01,1,315742,0
16431,Guyute,1996-12-04,1,620121,0
5882,Silent in the Morning,1993-03-17,2,309473,0
16573,Stash,1997-07-02,2,1841241,0
16663,Bathtub Gin,1997-08-10,1,748382,0
16736,Runaway Jim,1997-02-14,1,544914,0
19439,Split Open and Melt,1999-07-15,2,634854,0
26453,Ya Mar,1996-11-02,1,608052,0
16587,Also Sprach Zarathustra,1997-07-10,2,842527,0
19434,Theme From the Bottom,1999-07-15,1,729104,0
19442,Bouncing Around the Room,1999-07-15,2,221597,0
16749,Reba,1997-02-14,2,837460,0
16978,Wolfman's Brother,1997-06-13,1,774818,0
17039,Run Like an Antelope,1997-06-20,1,734067,0
17060,Split Open and Melt,1997-06-24,1,677146,0
19370,Cavern,1999-07-08,1,309786,0
19382,Limb By Limb,1999-07-09,1,581329,0
19401,What's the Use?,1999-07-12,1,531304,0
19407,Makisupa Policeman,1999-07-12,2,496797,0
31449,Fuego,2016-10-18,2,524904,0
31450,"My Friend, My Friend",2016-10-18,2,503197,0
16745,AC/DC Bag,1997-02-14,2,521038,0
16746,Ya Mar,1997-02-14,2,561868,0
16752,Scent of a Mule,1997-02-14,2,349962,0
19312,Meatstick,1999-07-03,1,542955,0
19390,Punch You In the Eye,1999-07-09,2,614740,0
31451,Samson and Delilah,2016-10-18,2,403722,0
17029,Beauty of My Dreams,1997-06-19,E,163474,0
17046,Bouncing Around the Room,1997-06-20,2,222093,0
17076,Ghost,1997-06-24,2,983040,0
17324,Beauty of My Dreams,1997-08-13,1,206184,0
19331,Fast Enough for You,1999-07-04,1,452362,0
19361,You Enjoy Myself,1999-07-07,2,1296614,0
16946,Beauty of My Dreams,1997-03-18,1,162926,0
16985,Slave to the Traffic Light,1997-06-13,2,623229,0
16993,Dogs Stole Things,1997-06-16,1,245760,0
16999,Chalk Dust Torture,1997-06-16,1,480470,0
31833,Tube,2017-01-14,1,411977,0
17153,(Check) Limb By Limb,1997-07-22,S,506932,0
